,[OVERALL] Throughput(ops/sec),[TOTAL_GCS_G1_Young_Generation] Count,[TOTAL_GC_TIME_G1_Young_Generation] Time(ms),[TOTAL_GC_TIME_%_G1_Young_Generation] Time(%),[TOTAL_GCS_G1_Old_Generation] Count,[TOTAL_GC_TIME_G1_Old_Generation] Time(ms),[TOTAL_GC_TIME_%_G1_Old_Generation] Time(%),[TOTAL_GCs] Count,[TOTAL_GC_TIME] Time(ms),[TOTAL_GC_TIME_%] Time(%),[READ] Operations,[READ] AverageLatency(us),[READ] MinLatency(us),[READ] MaxLatency(us),[READ] 95thPercentileLatency(us),[READ] 99thPercentileLatency(us),[READ] Return=OK,[CLEANUP] Operations,[CLEANUP] AverageLatency(us),[CLEANUP] MinLatency(us),[CLEANUP] MaxLatency(us),[CLEANUP] 95thPercentileLatency(us),[CLEANUP] 99thPercentileLatency(us),[UPDATE] Operations,[UPDATE] AverageLatency(us),[UPDATE] MinLatency(us),[UPDATE] MaxLatency(us),[UPDATE] 95thPercentileLatency(us),[UPDATE] 99thPercentileLatency(us),[UPDATE] Return=OK,database,num_nodes,i,read_proportion,write_proportion,id,[OVERALL] RunTime(ms)
70,875.27352297593,3.0,22.0,0.1925601750547046,0.0,0.0,0.0,3.0,22.0,0.1925601750547046,10000.0,1049.2277,569.0,143103.0,1756.0,2579.0,10000.0,1.0,4262.0,4260.0,4263.0,4263.0,4263.0,,,,,,,,mongodb,3,3,1.0,0.0,3-1.0-0.0-3-mongodb,
71,875.4267705506435,3.0,25.0,0.2188566926376608,0.0,0.0,0.0,3.0,25.0,0.2188566926376608,10000.0,1039.564,550.0,139135.0,1760.0,2667.0,10000.0,1.0,5126.0,5124.0,5127.0,5127.0,5127.0,,,,,,,,mongodb,5,7,1.0,0.0,7-1.0-0.0-5-mongodb,
72,876.0402978537013,3.0,24.0,0.2102496714848883,0.0,0.0,0.0,3.0,24.0,0.2102496714848883,10000.0,1047.6577,603.0,148479.0,1737.0,2613.0,10000.0,1.0,4558.0,4556.0,4559.0,4559.0,4559.0,,,,,,,,mongodb,3,5,1.0,0.0,5-1.0-0.0-3-mongodb,
73,877.9631255487269,3.0,22.0,0.1931518876207199,0.0,0.0,0.0,3.0,22.0,0.1931518876207199,10000.0,1041.6243,571.0,130687.0,1721.0,2495.0,10000.0,1.0,5006.0,5004.0,5007.0,5007.0,5007.0,,,,,,,,mongodb,5,2,1.0,0.0,2-1.0-0.0-5-mongodb,
74,882.5346394845998,3.0,17.0,0.1500308887123819,0.0,0.0,0.0,3.0,17.0,0.1500308887123819,10000.0,1033.5017,595.0,133631.0,1697.0,2583.0,10000.0,1.0,5310.0,5308.0,5311.0,5311.0,5311.0,,,,,,,,mongodb,5,8,1.0,0.0,8-1.0-0.0-5-mongodb,
75,883.8607035531201,3.0,18.0,0.1590949266395616,0.0,0.0,0.0,3.0,18.0,0.1590949266395616,10000.0,1033.6114,613.0,120639.0,1664.0,2465.0,10000.0,1.0,5182.0,5180.0,5183.0,5183.0,5183.0,,,,,,,,mongodb,5,9,1.0,0.0,9-1.0-0.0-5-mongodb,
76,886.6820358219543,3.0,17.0,0.1507359460897322,0.0,0.0,0.0,3.0,17.0,0.1507359460897322,10000.0,1034.7216,620.0,142591.0,1735.0,2783.0,10000.0,1.0,4982.0,4980.0,4983.0,4983.0,4983.0,,,,,,,,mongodb,3,9,1.0,0.0,9-1.0-0.0-3-mongodb,
77,886.7606632969762,3.0,23.0,0.2039549525583045,0.0,0.0,0.0,3.0,23.0,0.2039549525583045,10000.0,1033.3348,518.0,148735.0,1673.0,2553.0,10000.0,1.0,4634.0,4632.0,4635.0,4635.0,4635.0,,,,,,,,mongodb,5,6,1.0,0.0,6-1.0-0.0-5-mongodb,
78,888.1783462119193,3.0,19.0,0.1687538857802646,0.0,0.0,0.0,3.0,19.0,0.1687538857802646,10000.0,1031.9723,583.0,152447.0,1564.0,2207.0,10000.0,1.0,5494.0,5492.0,5495.0,5495.0,5495.0,,,,,,,,mongodb,7,2,1.0,0.0,2-1.0-0.0-7-mongodb,
79,892.7774305865548,3.0,18.0,0.1606999375055798,0.0,0.0,0.0,3.0,18.0,0.1606999375055798,10000.0,1033.5471,620.0,168447.0,1550.0,2375.0,10000.0,1.0,5314.0,5312.0,5315.0,5315.0,5315.0,,,,,,,,mongodb,7,4,1.0,0.0,4-1.0-0.0-7-mongodb,
80,896.5393580778197,3.0,17.0,0.1524116908732293,0.0,0.0,0.0,3.0,17.0,0.1524116908732293,10000.0,1023.112,608.0,131583.0,1735.0,2667.0,10000.0,1.0,5898.0,5896.0,5899.0,5899.0,5899.0,,,,,,,,mongodb,3,2,1.0,0.0,2-1.0-0.0-3-mongodb,
81,896.6197435667533,3.0,17.0,0.152425356406348,0.0,0.0,0.0,3.0,17.0,0.152425356406348,10000.0,1021.2556,604.0,140799.0,1658.0,2675.0,10000.0,1.0,4678.0,4676.0,4679.0,4679.0,4679.0,,,,,,,,mongodb,3,8,1.0,0.0,8-1.0-0.0-3-mongodb,
82,899.3614533681086,3.0,20.0,0.1798722906736217,0.0,0.0,0.0,3.0,20.0,0.1798722906736217,10000.0,1022.5214,604.0,147967.0,1535.0,2317.0,10000.0,1.0,4962.0,4960.0,4963.0,4963.0,4963.0,,,,,,,,mongodb,7,1,1.0,0.0,1-1.0-0.0-7-mongodb,
83,902.2827754218172,3.0,19.0,0.1714337273301452,0.0,0.0,0.0,3.0,19.0,0.1714337273301452,10000.0,1023.4333,570.0,125247.0,1531.0,2153.0,10000.0,1.0,6346.0,6344.0,6347.0,6347.0,6347.0,,,,,,,,mongodb,7,7,1.0,0.0,7-1.0-0.0-7-mongodb,
84,902.608538676776,3.0,20.0,0.1805217077353551,0.0,0.0,0.0,3.0,20.0,0.1805217077353551,10000.0,1018.914,609.0,147071.0,1569.0,2403.0,10000.0,1.0,5006.0,5004.0,5007.0,5007.0,5007.0,,,,,,,,mongodb,7,8,1.0,0.0,8-1.0-0.0-7-mongodb,
85,903.4239768723462,3.0,17.0,0.1535820760682988,0.0,0.0,0.0,3.0,17.0,0.1535820760682988,10000.0,1015.1511,552.0,135935.0,1631.0,2761.0,10000.0,1.0,4414.0,4412.0,4415.0,4415.0,4415.0,,,,,,,,mongodb,3,7,1.0,0.0,7-1.0-0.0-3-mongodb,
86,906.9472156720478,3.0,17.0,0.1541810266642481,0.0,0.0,0.0,3.0,17.0,0.1541810266642481,10000.0,1006.8092,581.0,146687.0,1669.0,2599.0,10000.0,1.0,7934.0,7932.0,7935.0,7935.0,7935.0,,,,,,,,mongodb,3,1,1.0,0.0,1-1.0-0.0-3-mongodb,
87,909.008271975275,3.0,17.0,0.1545314062357967,0.0,0.0,0.0,3.0,17.0,0.1545314062357967,10000.0,1004.69,555.0,145535.0,1510.0,2373.0,10000.0,1.0,5374.0,5372.0,5375.0,5375.0,5375.0,,,,,,,,mongodb,7,9,1.0,0.0,9-1.0-0.0-7-mongodb,
88,911.9095385737736,3.0,16.0,0.1459055261718037,0.0,0.0,0.0,3.0,16.0,0.1459055261718037,10000.0,1008.6497,544.0,166911.0,1657.0,2463.0,10000.0,1.0,5250.0,5248.0,5251.0,5251.0,5251.0,,,,,,,,mongodb,3,0,1.0,0.0,0-1.0-0.0-3-mongodb,
89,915.3318077803204,3.0,16.0,0.1464530892448512,0.0,0.0,0.0,3.0,16.0,0.1464530892448512,10000.0,995.6769,592.0,139007.0,1575.0,2367.0,10000.0,1.0,6574.0,6572.0,6575.0,6575.0,6575.0,,,,,,,,mongodb,3,4,1.0,0.0,4-1.0-0.0-3-mongodb,
90,1549.426712116517,2.0,12.0,0.185931205453982,0.0,0.0,0.0,2.0,12.0,0.185931205453982,1020.0,650.6764705882352,282.0,38399.0,1086.0,1780.0,1020.0,1.0,4590.0,4588.0,4591.0,4591.0,4591.0,8980.0,545.0589086859688,276.0,141055.0,881.0,1286.0,8980.0,mongodb,1,3,0.1,0.9,3-0.1-0.9-1-mongodb,
91,1559.5757953836558,2.0,12.0,0.1871490954460386,0.0,0.0,0.0,2.0,12.0,0.1871490954460386,5032.0,529.1548092209857,259.0,24319.0,923.0,1348.0,5032.0,1.0,5434.0,5432.0,5435.0,5435.0,5435.0,4968.0,570.2214170692431,271.0,112319.0,972.0,1451.0,4968.0,mongodb,1,0,0.5,0.5,0-0.5-0.5-1-mongodb,
92,1565.4351909830932,2.0,15.0,0.234815278647464,0.0,0.0,0.0,2.0,15.0,0.234815278647464,984.0,633.1849593495934,292.0,21999.0,1055.0,1625.0,984.0,1.0,4478.0,4476.0,4479.0,4479.0,4479.0,9016.0,539.4962289263532,275.0,143487.0,855.0,1242.0,9016.0,mongodb,1,7,0.1,0.9,7-0.1-0.9-1-mongodb,
93,1569.612305760477,2.0,14.0,0.2197457228064668,0.0,0.0,0.0,2.0,14.0,0.2197457228064668,1001.0,634.6453546453547,314.0,30447.0,1128.0,1626.0,1001.0,1.0,5190.0,5188.0,5191.0,5191.0,5191.0,8999.0,536.3317035226137,279.0,128575.0,892.0,1280.0,8999.0,mongodb,1,8,0.1,0.9,8-0.1-0.9-1-mongodb,
94,1576.7896562598548,2.0,11.0,0.173446862188584,0.0,0.0,0.0,2.0,11.0,0.173446862188584,1036.0,627.6737451737451,313.0,25567.0,1083.0,1544.0,1036.0,1.0,4750.0,4748.0,4751.0,4751.0,4751.0,8964.0,534.6601963409192,286.0,134655.0,862.0,1318.0,8964.0,mongodb,1,9,0.1,0.9,9-0.1-0.9-1-mongodb,
95,1594.6420028703556,2.0,12.0,0.1913570403444426,0.0,0.0,0.0,2.0,12.0,0.1913570403444426,1019.0,610.0520117762512,325.0,28575.0,974.0,1455.0,1019.0,1.0,6026.0,6024.0,6027.0,6027.0,6027.0,8981.0,532.3529673755706,277.0,124799.0,880.0,1423.0,8981.0,mongodb,1,5,0.1,0.9,5-0.1-0.9-1-mongodb,
96,1604.3638697256538,2.0,13.0,0.208567303064335,0.0,0.0,0.0,2.0,13.0,0.208567303064335,4985.0,527.3570712136409,263.0,154751.0,893.0,1510.0,4985.0,1.0,4638.0,4636.0,4639.0,4639.0,4639.0,5015.0,518.20518444666,281.0,35519.0,942.0,1396.0,5015.0,mongodb,1,3,0.5,0.5,3-0.5-0.5-1-mongodb,
97,1608.2341588935349,2.0,12.0,0.1929880990672242,0.0,0.0,0.0,2.0,12.0,0.1929880990672242,1005.0,617.7054726368159,279.0,25231.0,1108.0,1602.0,1005.0,1.0,4422.0,4420.0,4423.0,4423.0,4423.0,8995.0,522.5208449138411,265.0,134783.0,860.0,1319.0,8995.0,mongodb,1,2,0.1,0.9,2-0.1-0.9-1-mongodb,
98,1609.0104585679808,2.0,12.0,0.1930812550281576,0.0,0.0,0.0,2.0,12.0,0.1930812550281576,979.0,625.3452502553627,288.0,22687.0,1098.0,1684.0,979.0,1.0,5258.0,5256.0,5259.0,5259.0,5259.0,9021.0,522.1130695044895,267.0,155391.0,850.0,1248.0,9021.0,mongodb,1,6,0.1,0.9,6-0.1-0.9-1-mongodb,
99,1614.7263038914905,2.0,12.0,0.1937671564669788,0.0,0.0,0.0,2.0,12.0,0.1937671564669788,975.0,615.5271794871795,297.0,27919.0,1012.0,1635.0,975.0,1.0,4606.0,4604.0,4607.0,4607.0,4607.0,9025.0,519.6938504155124,288.0,120447.0,834.0,1339.0,9025.0,mongodb,1,4,0.1,0.9,4-0.1-0.9-1-mongodb,
100,1628.9297931259164,2.0,11.0,0.1791822772438508,0.0,0.0,0.0,2.0,11.0,0.1791822772438508,1042.0,605.5460652591171,282.0,31263.0,1035.0,1563.0,1042.0,1.0,4434.0,4432.0,4435.0,4435.0,4435.0,8958.0,516.6686760437598,267.0,136319.0,861.0,1287.0,8958.0,mongodb,1,0,0.1,0.9,0-0.1-0.9-1-mongodb,
101,1632.1201240411294,2.0,15.0,0.2448180186061694,0.0,0.0,0.0,2.0,15.0,0.2448180186061694,5046.0,511.6405073325406,271.0,32559.0,921.0,1443.0,5046.0,1.0,4009.0,4008.0,4009.0,4009.0,4009.0,4954.0,546.59345983044,288.0,144127.0,913.0,1332.0,4954.0,mongodb,1,4,0.5,0.5,4-0.5-0.5-1-mongodb,
102,1633.7199803953602,2.0,13.0,0.2123835974513968,0.0,0.0,0.0,2.0,13.0,0.2123835974513968,5026.0,524.1042578591325,271.0,120127.0,887.0,1463.0,5026.0,1.0,4025.0,4024.0,4025.0,4025.0,4025.0,4974.0,527.3755528749498,290.0,27599.0,927.0,1450.0,4974.0,mongodb,1,8,0.5,0.5,8-0.5-0.5-1-mongodb,
103,1636.3933889707089,2.0,12.0,0.196367206676485,0.0,0.0,0.0,2.0,12.0,0.196367206676485,5042.0,503.6822689408965,277.0,25503.0,867.0,1341.0,5042.0,1.0,3537.0,3536.0,3537.0,3537.0,3537.0,4958.0,544.9181121419928,291.0,136063.0,907.0,1314.0,4958.0,mongodb,1,2,0.5,0.5,2-0.5-0.5-1-mongodb,
104,1637.1971185330715,2.0,18.0,0.2946954813359528,0.0,0.0,0.0,2.0,18.0,0.2946954813359528,1016.0,592.492125984252,274.0,26335.0,1029.0,1305.0,1016.0,1.0,4095.0,4094.0,4095.0,4095.0,4095.0,8984.0,509.4395592163847,265.0,127167.0,854.0,1227.0,8984.0,mongodb,1,1,0.1,0.9,1-0.1-0.9-1-mongodb,
105,1643.655489809336,2.0,14.0,0.230111768573307,0.0,0.0,0.0,2.0,14.0,0.230111768573307,5017.0,536.1732110823201,273.0,157951.0,855.0,1280.0,5017.0,1.0,4015.0,4014.0,4015.0,4015.0,4015.0,4983.0,509.6610475617098,289.0,24511.0,864.0,1328.0,4983.0,mongodb,1,5,0.5,0.5,5-0.5-0.5-1-mongodb,
106,1652.6194017517766,2.0,11.0,0.1817881341926954,0.0,0.0,0.0,2.0,11.0,0.1817881341926954,5028.0,498.23090692124106,273.0,26991.0,861.0,1373.0,5028.0,1.0,4970.0,4968.0,4971.0,4971.0,4971.0,4972.0,535.3230088495575,283.0,140287.0,853.0,1302.0,4972.0,mongodb,1,6,0.5,0.5,6-0.5-0.5-1-mongodb,
107,1665.556295802798,2.0,16.0,0.2664890073284477,0.0,0.0,0.0,2.0,16.0,0.2664890073284477,5006.0,494.8084298841391,257.0,26911.0,894.0,1364.0,5006.0,1.0,3795.0,3794.0,3795.0,3795.0,3795.0,4994.0,529.6461754104926,290.0,130239.0,895.0,1301.0,4994.0,mongodb,1,1,0.5,0.5,1-0.5-0.5-1-mongodb,
108,1710.8639863130882,2.0,12.0,0.2053036783575706,0.0,0.0,0.0,2.0,12.0,0.2053036783575706,10000.0,495.7293,276.0,139135.0,832.0,1230.0,10000.0,1.0,3889.0,3888.0,3889.0,3889.0,3889.0,,,,,,,,mongodb,1,6,1.0,0.0,6-1.0-0.0-1-mongodb,
109,1712.3287671232877,2.0,14.0,0.2397260273972603,0.0,0.0,0.0,2.0,14.0,0.2397260273972603,4955.0,478.4242179616549,270.0,27951.0,859.0,1253.0,4955.0,1.0,4234.0,4232.0,4235.0,4235.0,4235.0,5045.0,518.0459861248761,284.0,158463.0,869.0,1311.0,5045.0,mongodb,1,9,0.5,0.5,9-0.5-0.5-1-mongodb,
110,1726.5193370165746,2.0,18.0,0.3107734806629834,0.0,0.0,0.0,2.0,18.0,0.3107734806629834,5031.0,468.1697475650964,272.0,27247.0,755.0,1205.0,5031.0,1.0,4214.0,4212.0,4215.0,4215.0,4215.0,4969.0,514.7301267860737,288.0,136319.0,815.0,1262.0,4969.0,mongodb,1,7,0.5,0.5,7-0.5-0.5-1-mongodb,
111,1739.4329448599756,2.0,15.0,0.2609149417289963,0.0,0.0,0.0,2.0,15.0,0.2609149417289963,10000.0,487.782,246.0,153727.0,841.0,1191.0,10000.0,1.0,4546.0,4544.0,4547.0,4547.0,4547.0,,,,,,,,mongodb,1,3,1.0,0.0,3-1.0-0.0-1-mongodb,
112,1766.1603673613563,2.0,13.0,0.2296008477569763,0.0,0.0,0.0,2.0,13.0,0.2296008477569763,10000.0,474.3619,248.0,133247.0,838.0,1220.0,10000.0,1.0,5718.0,5716.0,5719.0,5719.0,5719.0,,,,,,,,mongodb,1,5,1.0,0.0,5-1.0-0.0-1-mongodb,
113,1766.1603673613563,2.0,18.0,0.3179088661250441,0.0,0.0,0.0,2.0,18.0,0.3179088661250441,10000.0,482.7791,253.0,130879.0,808.0,1187.0,10000.0,1.0,4250.0,4248.0,4251.0,4251.0,4251.0,,,,,,,,mongodb,1,0,1.0,0.0,0-1.0-0.0-1-mongodb,
114,1781.2611328820806,2.0,14.0,0.2493765586034912,0.0,0.0,0.0,2.0,14.0,0.2493765586034912,10000.0,459.6543,240.0,126079.0,774.0,1323.0,10000.0,1.0,3693.0,3692.0,3693.0,3693.0,3693.0,,,,,,,,mongodb,1,8,1.0,0.0,8-1.0-0.0-1-mongodb,
115,1782.5311942959,2.0,11.0,0.196078431372549,0.0,0.0,0.0,2.0,11.0,0.196078431372549,10000.0,471.7006,244.0,127807.0,832.0,1226.0,10000.0,1.0,6394.0,6392.0,6395.0,6395.0,6395.0,,,,,,,,mongodb,1,2,1.0,0.0,2-1.0-0.0-1-mongodb,
116,1785.7142857142858,2.0,10.0,0.1785714285714285,0.0,0.0,0.0,2.0,10.0,0.1785714285714285,10000.0,475.7787,252.0,135679.0,777.0,1286.0,10000.0,1.0,4001.0,4000.0,4001.0,4001.0,4001.0,,,,,,,,mongodb,1,9,1.0,0.0,9-1.0-0.0-1-mongodb,
117,1791.1517105498835,2.0,12.0,0.214938205265986,0.0,0.0,0.0,2.0,12.0,0.214938205265986,10000.0,465.7826,240.0,111807.0,759.0,1328.0,10000.0,1.0,4198.0,4196.0,4199.0,4199.0,4199.0,,,,,,,,mongodb,1,4,1.0,0.0,4-1.0-0.0-1-mongodb,
118,1795.3321364452424,2.0,14.0,0.2513464991023339,0.0,0.0,0.0,2.0,14.0,0.2513464991023339,10000.0,466.5357,260.0,128063.0,784.0,1290.0,10000.0,1.0,4077.0,4076.0,4077.0,4077.0,4077.0,,,,,,,,mongodb,1,1,1.0,0.0,1-1.0-0.0-1-mongodb,
119,1797.9144192736426,2.0,10.0,0.1797914419273642,0.0,0.0,0.0,2.0,10.0,0.1797914419273642,10000.0,472.064,251.0,130047.0,844.0,1298.0,10000.0,1.0,5918.0,5916.0,5919.0,5919.0,5919.0,,,,,,,,mongodb,1,7,1.0,0.0,7-1.0-0.0-1-mongodb,
120,3775.009437523594,1.0,5.0,0.1887504718761797,0.0,0.0,0.0,1.0,5.0,0.1887504718761797,5010.0,305.3379241516966,125.0,553983.0,372.0,504.0,5010.0,1.0,1060.0,1060.0,1060.0,1060.0,1060.0,4990.0,193.8581162324649,116.0,1523.0,370.0,509.0,4990.0,redis,1,0,0.5,0.5,0-0.5-0.5-1-redis,2649.0
121,4081.6326530612246,1.0,9.0,0.3673469387755101,0.0,0.0,0.0,1.0,9.0,0.3673469387755101,10000.0,231.3519,125.0,28911.0,433.0,571.0,10000.0,1.0,1163.0,1163.0,1163.0,1163.0,1163.0,,,,,,,,redis,1,9,1.0,0.0,9-1.0-0.0-1-redis,2450.0
122,4081.6326530612246,1.0,12.0,0.4897959183673469,0.0,0.0,0.0,1.0,12.0,0.4897959183673469,4977.0,232.34679525818763,127.0,37951.0,392.0,527.0,4977.0,1.0,1142.0,1142.0,1142.0,1142.0,1142.0,5023.0,220.36969938283892,127.0,1250.0,409.0,524.0,5023.0,redis,1,2,0.5,0.5,2-0.5-0.5-1-redis,2450.0
123,4366.812227074236,1.0,5.0,0.2183406113537117,0.0,0.0,0.0,1.0,5.0,0.2183406113537117,4968.0,212.4963768115942,122.0,32111.0,374.0,491.0,4968.0,1.0,1042.0,1042.0,1042.0,1042.0,1042.0,5032.0,211.5379570747218,122.0,985.0,392.0,511.0,5032.0,redis,1,7,0.5,0.5,7-0.5-0.5-1-redis,2290.0
124,4440.497335701599,1.0,5.0,0.2220248667850799,0.0,0.0,0.0,1.0,5.0,0.2220248667850799,5034.0,212.54429876837503,125.0,33471.0,372.0,489.0,5034.0,1.0,1688.0,1688.0,1688.0,1688.0,1688.0,4966.0,206.60008054772453,124.0,1305.0,380.0,506.0,4966.0,redis,1,1,0.5,0.5,1-0.5-0.5-1-redis,2252.0
125,4450.378282153984,1.0,6.0,0.2670226969292389,0.0,0.0,0.0,1.0,6.0,0.2670226969292389,1069.0,231.7913938260056,130.0,13519.0,400.0,553.0,1069.0,1.0,940.0,940.0,940.0,940.0,940.0,8931.0,206.5492106147128,126.0,13335.0,372.0,502.0,8931.0,redis,1,0,0.1,0.9,0-0.1-0.9-1-redis,2247.0
126,4506.534474988734,1.0,6.0,0.270392068499324,0.0,0.0,0.0,1.0,6.0,0.270392068499324,971.0,238.0411946446962,125.0,19343.0,389.0,518.0,971.0,1.0,1672.0,1672.0,1672.0,1672.0,1672.0,9029.0,203.88492634843283,119.0,14215.0,369.0,501.0,9029.0,redis,1,3,0.1,0.9,3-0.1-0.9-1-redis,2219.0
127,4520.795660036167,1.0,5.0,0.2260397830018083,0.0,0.0,0.0,1.0,5.0,0.2260397830018083,970.0,228.70618556701032,130.0,15455.0,397.0,513.0,970.0,1.0,998.0,998.0,998.0,998.0,998.0,9030.0,203.4282392026578,111.0,15951.0,368.0,484.0,9030.0,redis,1,2,0.1,0.9,2-0.1-0.9-1-redis,2212.0
128,4533.091568449683,1.0,6.0,0.271985494106981,0.0,0.0,0.0,1.0,6.0,0.271985494106981,974.0,227.2422997946612,130.0,17535.0,399.0,518.0,974.0,1.0,1092.0,1092.0,1092.0,1092.0,1092.0,9026.0,203.18479946820295,124.0,13663.0,385.0,519.0,9026.0,redis,1,1,0.1,0.9,1-0.1-0.9-1-redis,2206.0
129,4568.296025582457,1.0,5.0,0.2284148012791228,0.0,0.0,0.0,1.0,5.0,0.2284148012791228,978.0,219.7290388548057,131.0,18015.0,377.0,536.0,978.0,1.0,1323.0,1323.0,1323.0,1323.0,1323.0,9022.0,201.5714919086677,126.0,15271.0,381.0,501.0,9022.0,redis,1,9,0.1,0.9,9-0.1-0.9-1-redis,2189.0
130,4570.383912248629,1.0,5.0,0.2285191956124314,0.0,0.0,0.0,1.0,5.0,0.2285191956124314,988.0,233.0981781376518,126.0,19311.0,380.0,487.0,988.0,1.0,1268.0,1268.0,1268.0,1268.0,1268.0,9012.0,200.48757212605412,123.0,14839.0,362.0,479.0,9012.0,redis,1,8,0.1,0.9,8-0.1-0.9-1-redis,2188.0
131,4589.261128958237,1.0,8.0,0.367140890316659,0.0,0.0,0.0,1.0,8.0,0.367140890316659,1011.0,219.90504451038572,129.0,13575.0,392.0,540.0,1011.0,1.0,1131.0,1131.0,1131.0,1131.0,1131.0,8989.0,200.8135498943153,121.0,14711.0,370.0,487.0,8989.0,redis,1,5,0.1,0.9,5-0.1-0.9-1-redis,2179.0
132,4606.17227084293,1.0,5.0,0.2303086135421464,0.0,0.0,0.0,1.0,5.0,0.2303086135421464,4925.0,201.3291370558376,124.0,16959.0,372.0,508.0,4925.0,1.0,928.0,928.0,928.0,928.0,928.0,5075.0,202.4764532019705,124.0,16399.0,375.0,504.0,5075.0,redis,1,6,0.5,0.5,6-0.5-0.5-1-redis,2171.0
133,4610.419548178885,1.0,6.0,0.2766251728907331,0.0,0.0,0.0,1.0,6.0,0.2766251728907331,1077.0,217.35933147632312,128.0,15423.0,369.0,502.0,1077.0,1.0,1155.0,1155.0,1155.0,1155.0,1155.0,8923.0,199.39549478874815,123.0,15375.0,365.0,504.0,8923.0,redis,1,7,0.1,0.9,7-0.1-0.9-1-redis,2169.0
134,4636.068613815484,1.0,5.0,0.2318034306907742,0.0,0.0,0.0,1.0,5.0,0.2318034306907742,966.0,219.6387163561077,126.0,18527.0,372.0,474.0,966.0,1.0,985.0,985.0,985.0,985.0,985.0,9034.0,198.56497675448307,125.0,13623.0,364.0,474.0,9034.0,redis,1,4,0.1,0.9,4-0.1-0.9-1-redis,2157.0
135,4636.068613815484,1.0,6.0,0.278164116828929,0.0,0.0,0.0,1.0,6.0,0.278164116828929,10000.0,201.4843,125.0,32959.0,355.0,487.0,10000.0,1.0,1249.0,1249.0,1249.0,1249.0,1249.0,,,,,,,,redis,1,3,1.0,0.0,3-1.0-0.0-1-redis,2157.0
136,4675.081813931743,1.0,5.0,0.2337540906965871,0.0,0.0,0.0,1.0,5.0,0.2337540906965871,4921.0,199.26315789473685,126.0,19583.0,355.0,495.0,4921.0,1.0,1129.0,1129.0,1129.0,1129.0,1129.0,5079.0,199.4798188619807,120.0,14855.0,364.0,499.0,5079.0,redis,1,5,0.5,0.5,5-0.5-0.5-1-redis,2139.0
137,4703.668861712135,1.0,10.0,0.4703668861712135,0.0,0.0,0.0,1.0,10.0,0.4703668861712135,947.0,217.46673706441396,126.0,20495.0,369.0,535.0,947.0,1.0,1052.0,1052.0,1052.0,1052.0,1052.0,9053.0,193.2166132773666,122.0,17615.0,353.0,487.0,9053.0,redis,1,6,0.1,0.9,6-0.1-0.9-1-redis,2126.0
138,4730.368968779565,1.0,5.0,0.2365184484389782,0.0,0.0,0.0,1.0,5.0,0.2365184484389782,10000.0,198.6196,124.0,29263.0,366.0,502.0,10000.0,1.0,1141.0,1141.0,1141.0,1141.0,1141.0,,,,,,,,redis,1,2,1.0,0.0,2-1.0-0.0-1-redis,2114.0
139,4739.336492890995,1.0,5.0,0.2369668246445497,0.0,0.0,0.0,1.0,5.0,0.2369668246445497,10000.0,197.8229,121.0,34271.0,357.0,488.0,10000.0,1.0,1016.0,1016.0,1016.0,1016.0,1016.0,,,,,,,,redis,1,6,1.0,0.0,6-1.0-0.0-1-redis,2110.0
140,4759.63826749167,1.0,5.0,0.2379819133745835,0.0,0.0,0.0,1.0,5.0,0.2379819133745835,5083.0,197.73322840842025,123.0,29007.0,352.0,497.0,5083.0,1.0,1083.0,1083.0,1083.0,1083.0,1083.0,4917.0,194.80882652023595,123.0,927.0,373.0,519.0,4917.0,redis,1,4,0.5,0.5,4-0.5-0.5-1-redis,2101.0
141,4764.173415912339,1.0,5.0,0.2382086707956169,0.0,0.0,0.0,1.0,5.0,0.2382086707956169,4933.0,194.6681532535982,123.0,18943.0,353.0,497.0,4933.0,1.0,901.0,901.0,901.0,901.0,901.0,5067.0,192.6905466745609,112.0,15207.0,350.0,480.0,5067.0,redis,1,9,0.5,0.5,9-0.5-0.5-1-redis,2099.0
142,4780.114722753346,1.0,5.0,0.2390057361376673,0.0,0.0,0.0,1.0,5.0,0.2390057361376673,4968.0,194.72866344605475,119.0,20959.0,339.0,459.0,4968.0,1.0,982.0,982.0,982.0,982.0,982.0,5032.0,194.3449920508744,120.0,13431.0,348.0,483.0,5032.0,redis,1,3,0.5,0.5,3-0.5-0.5-1-redis,2092.0
143,4782.400765184122,1.0,5.0,0.2391200382592061,0.0,0.0,0.0,1.0,5.0,0.2391200382592061,4979.0,194.7808796947178,124.0,18767.0,355.0,489.0,4979.0,1.0,1111.0,1111.0,1111.0,1111.0,1111.0,5021.0,193.46524596693885,125.0,20175.0,348.0,476.0,5021.0,redis,1,8,0.5,0.5,8-0.5-0.5-1-redis,2091.0
144,4856.726566294317,1.0,6.0,0.291403593977659,0.0,0.0,0.0,1.0,6.0,0.291403593977659,10000.0,191.835,117.0,32063.0,359.0,501.0,10000.0,1.0,1249.0,1249.0,1249.0,1249.0,1249.0,,,,,,,,redis,1,8,1.0,0.0,8-1.0-0.0-1-redis,2059.0
145,4894.762604013706,1.0,5.0,0.2447381302006852,0.0,0.0,0.0,1.0,5.0,0.2447381302006852,10000.0,191.2274,122.0,29263.0,372.0,499.0,10000.0,1.0,1242.0,1242.0,1242.0,1242.0,1242.0,,,,,,,,redis,1,0,1.0,0.0,0-1.0-0.0-1-redis,2043.0
